Start
0.006975069495973362,0.0023042689236121173
0.00041748093783565594,2.3605144644474677e-05
1.8706542346926328e-05,0.00022601681333677022
0.00018773078749766367,0.00016709817123250655,0.00014453649206312314,0.0001418065815637099
0.00013661358643859671,9.442692319686259e-05,0.00010902801145616779,9.417345337925549e-05
0.00012601728550100632,6.992218608580132e-05,8.91529365749069e-05,6.706962388690514e-05
0.00011655087358119705,5.223914617612409e-05,7.371233128005966e-05,4.758620435274703e-05
0.00010613331539783568,3.6500593364021186e-05,6.080145648656304e-05,3.237538585197826e-05
9.87458499482486e-05,2.5761212090415556e-05,5.1597850253024136e-05,2.184672599513278e-05
9.290004894109747e-05,1.800596894675939e-05,4.495386851862099e-05,1.4463007211184056e-05
8.833472317145346e-05,1.2591517901896013e-05,4.011820859075572e-05,9.220969334105059e-06
8.444738686567219e-05,8.669331186027598e-06,3.662072448234434e-05,5.487748746759238e-06
8.107907855009023e-05,5.900020929832175e-06,3.414109227398509e-05,2.83853990022849e-06
7.819616645311882e-05,4.109811299961644e-06,3.273833429785396e-05,1.2401216336072746e-06
7.549077821717878e-05,2.90175153350343e-06,3.192252787774632e-05,1.672635317074428e-07
7.28279921490224e-05,2.0748088578204787e-06,3.144620206139088e-05,-6.36732907064938e-07
7.069226209213628e-05,2.022714090209668e-06,3.161333422739046e-05,-9.012767308285569e-07
6.857713798831066e-05,2.205578884655404e-06,3.2229733374466636e-05,-8.359826526704167e-07
6.69773426370231e-05,3.0513267777077663e-06,3.3476981867389764e-05,-2.8781464387998834e-07
6.629699949748531e-05,4.874166438241859e-06,3.533315687269546e-05,6.981729840944276e-07
6.740936672615163e-05,8.396941961532137e-06,3.900513621912983e-05,3.2171395625436167e-06
7.413029829887819e-05,1.698871843491996e-05,4.656180637200892e-05,9.090744602662307e-06
0.00010781055145619012,4.9848414204191685e-05,6.982480306017481e-05,2.9059866954341332e-05
6.85751676581042e-05,8.076809001391141e-06,5.740277659424923e-05,1.0179787019325495e-05
6.538684596176888e-05,4.468403505654764e-06,5.4993251928259084e-05,3.7840547404150576e-06
6.041746135718088e-05,8.271609870397906e-07,5.322645050623701e-05,-3.914251138614072e-07
5.647905374780636e-05,-8.942674545164148e-07,5.239488935872253e-05,-1.816984763756621e-06
5.298493958887557e-05,-1.7318328431169955e-06,5.0877390313281025e-05,-2.6637401917394693e-06
4.952093059022262e-05,-1.7853662430799416e-06,4.917962249393798e-05,-3.090940759562996e-06
4.603281688442228e-05,-1.7202942628313095e-06,4.902936093635651e-05,-3.3925705185105376e-06
4.2527297923413195e-05,-1.7600536923439297e-06,4.9086563064146006e-05,-3.600996633100137e-06
3.915013340610387e-05,-1.8913079064940969e-06,4.9405650397526884e-05,-3.6139408676871126e-06
3.638352262360348e-05,-1.9874528944651554e-06,4.9806754868309486e-05,-3.584859563641671e-06
3.390187896151853e-05,-1.89329698253686e-06,5.025430795437979e-05,-3.554002493853445e-06
3.150316508099007e-05,-1.812939772733932e-06,5.0747899304304345e-05,-3.512720420996082e-06
2.920547414599902e-05,-1.7316971610125548e-06,5.127625093624308e-05,-3.46653300620052e-06
2.70057242935028e-05,-1.6530304904737586e-06,5.183158049772522e-05,-3.419039510841812e-06
2.4902679583206806e-05,-1.5772206871638578e-06,5.240933786784575e-05,-3.3715079890261207e-06
2.289467435788774e-05,-1.504204285350183e-06,5.3006299609517995e-05,-3.3244270414133775e-06
2.0979861383291098e-05,-1.4336864044822012e-06,5.361998194851404e-05,-3.277883765083131e-06
1.9156221798421786e-05,-1.3653285007141774e-06,5.424828822661188e-05,-3.2318013969395015e-06
1.7421618270968617e-05,-1.2988085480430261e-06,5.48893351774215e-05,-3.1860477529548764e-06
-2.1835563546023645e-06,-1.2328124839881272e-06,5.5541344174543976e-05,-3.1405091960434034e-06
-8.653567811055946e-07,4.862403990394361e-07,5.6199238084251866e-05,-3.0562779731579254e-06
-8.395701905066638e-07,9.527562898593147e-07,5.68868574816979e-05,-2.94342490447623e-06
-7.097832377244567e-07,1.5282265420595502e-06,5.7563620480836115e-05,-2.848573154910425e-06
-6.128584477665261e-07,2.0837228366331316e-06,5.8228177612324695e-05,-2.7756690161983427e-06
-5.259389983646584e-07,2.644027533147323e-06,5.889276894700942e-05,-2.714041726690694e-06
-4.4666178067136186e-07,3.213259913448307e-06,5.956202062933004e-05,-2.6602427001237022e-06
-3.721041632580996e-07,3.7955849091717693e-06,6.023959757540715e-05,-2.6114659144021307e-06
-3.005584396902766e-07,4.393677414498865e-06,6.0927873027107666e-05,-2.5660091142864355e-06
-2.3090870039481348e-07,5.009441637193285e-06,6.162850182645889e-05,-2.522767412081392e-06
-1.624418695094637e-07,5.644266909668036e-06,6.234266343725134e-05,-2.481034725455508e-06
-9.47009583928543e-08,6.299215669741396e-06,6.307123494568038e-05,-2.4403584293463537e-06
-2.739418935963911e-08,6.975140415790811e-06,6.381489891125489e-05,-2.4004490091194403e-06
3.966377781945696e-08,7.672758933785834e-06,6.457421269728319e-05,-2.361121781422823e-06
1.0658958314764544e-07,8.392702431326542e-06,6.5349652788825e-05,-2.3222595791055206e-06
1.7345544045706263e-07,9.135546410322951e-06,6.614164323154003e-05,-2.2837887436854415e-06
2.4030481092680855e-07,9.90183051144055e-06,6.695057385676216e-05,-2.245663714759913e-06
3.071624778989285e-07,1.0692071257226296e-05,6.77768120077583e-05,-2.207857081380424e-06
3.7404108011070136e-07,1.1506770263415248e-05,6.862071005625749e-05,-2.170353199616379e-06
4.409453067139718e-07,1.2346419522037859e-05,6.948261026460317e-05,-2.133144038947085e-06
5.078746408027773e-07,1.3211504818034181e-05,7.03628478809718e-05,-2.096226537030496e-06
5.748250966070706e-07,1.410250791279888e-05,7.126175316451674e-05,-2.0596008492284462e-06
6.417903815215259e-07,1.5019907976785275e-05,7.217965264870491e-05,-2.023269259019897e-06
7.087626310315481e-07,1.596418249838941e-05,7.311686998312957e-05,-1.9872354297661293e-06
7.757328701635952e-07,1.6935807855409606e-05,7.407372644504551e-05,-1.951503951531583e-06
8.426913537962905e-07,1.7935259720361127e-05,7.505054127304663e-05,-1.916080025988684e-06
9.096277417981052e-07,1.8963013270946717e-05,7.604763187145797e-05,-1.8809692734472055e-06
9.765312392068931e-07,2.001954335159405e-05,7.706531393243252e-05,-1.8461776003491498e-06
1.0433906803015286e-06,2.1105324566270357e-05,7.810390150676952e-05,-1.811711112019096e-06
1.1101945853620593e-06,2.222083132991353e-05,7.916370703806774e-05,-1.777576055459959e-06
1.176931184719912e-06,2.3366537890789228e-05,8.024504136736068e-05,-1.7437787913614916e-06
1.2435884533274627e-06,2.4542918349878154e-05,8.134821374234521e-05,-1.7103257537020439e-06
1.310154117405496e-06,2.5750446654991858e-05,8.247353179124978e-05,-1.6772234416994464e-06
1.376615659453087e-06,2.6989596592834652e-05,8.362130151006684e-05,-1.6444784025470421e-06
1.4429603380928385e-06,2.826084178414639e-05,8.479182722907958e-05,-1.6120972270560613e-06
1.509175172624902e-06,2.9564655652394166e-05,8.598541158802072e-05,-1.580086538275835e-06
1.575246958417445e-06,3.090151141630608e-05,8.720235550985736e-05,-1.5484529771719185e-06
1.6411622587603897e-06,3.2271882057119636e-05,8.844295814713947e-05,-1.517203220625582e-06
1.7069074120818618e-06,3.3676240302872105e-05,8.970751686805267e-05,-1.4863439481271196e-06
1.772468526397078e-06,3.511505859377544e-05,9.09963272042933e-05,-1.455881857055294e-06
1.8378314823336989e-06,3.6588809061607765e-05,9.230968281623517e-05,-1.4258236513669392e-06
1.9029819300232093e-06,3.809796349247926e-05,9.364787545500154e-05,-1.396176031910265e-06
1.9679052891703047e-06,3.964299330053375e-05,9.501119491457287e-05,-1.366945705292763e-06
2.0325867569215977e-06,4.12243695015393e-05,9.639992899689814e-05,-1.338139361760013e-06
2.097011291503706e-06,4.284256266092975e-05,9.781436346019995e-05,-1.3097636879632474e-06
2.161163622936904e-06,4.449804287627708e-05,9.925478197860419e-05,-1.2818253474194269e-06
2.2250282614173084e-06,4.6191279738572386e-05,0.00010072146609698161,-1.2543309824124965e-06
2.288589472836458e-06,4.792274227881027e-05,0.00010221469517701877,-1.2272872098578053e-06
2.3518313045940015e-06,4.969289894969791e-05,0.00010373474635447446,-1.2007006124897107e-06
2.4147375687916944e-06,5.150221756893655e-05,0.00010528189448866453,-1.1745777330884194e-06
2.477291855875266e-06,5.335116528690013e-05,0.00010685641210799163,-1.1489250735224193e-06
2.539477522699521e-06,5.524020853420502e-05,0.0001084585693641068,-1.123749079330258e-06
2.601277705032226e-06,5.7169812983018695e-05,0.00011008863396687821,-1.0990561494211154e-06
2.6626753111425733e-06,5.914044349629485e-05,0.0001117468711468656,-1.0748526089298521e-06
2.7236530264363595e-06,6.115256408129666e-05,0.00011343354358250354,-1.0511447221511067e-06
2.7841933174527905e-06,6.320663784045552e-05,0.00011514891135663616,-1.0279386721944589e-06
2.844278424106797e-06,6.530312691379213e-05,0.00011689323188882138,-1.005240560790141e-06
2.9038903763978913e-06,6.744249243302264e-05,0.00011866675987682207,-9.830564049722462e-07
2.963010986139006e-06,6.962519446461809e-05,0.00012046974724736773,-9.613921123485109e-07
3.021621852063519e-06,7.18516919486866e-05,0.000122302443074553,-9.402535028329301e-07
3.0797043633085802e-06,7.412244264521088e-05,0.00012416509353777426,-9.196462655968601e-07
3.1372397033702787e-06,7.64379030742488e-05,0.00012605794183627,-8.9957598590866e-07
3.1942088518661232e-06,7.879852844986126e-05,0.00012798122814271364,-8.800481092596096e-07
3.250592590863313e-06,8.12047726225471e-05,0.00012993518952126519,-8.610679518138847e-07
3.3063715030329927e-06,8.365708800624596e-05,0.00013192005986809092,-8.426406805771974e-07
3.361525987123984e-06,8.61559255217308e-05,0.00013393606983749207,-8.24771311467784e-07
3.4160362478736356e-06,8.870173451285541e-05,0.0001359834467724187,-8.074646948835057e-07
3.4698823097051995e-06,9.129496268793464e-05,0.00013806241463045935,-7.907255137450803e-07
3.523044030952563e-06,9.393605604881509e-05,0.00014017319391427185,-7.745582639700349e-07
